date_key,product_key,warehouse_key,quantity_on_hand
14,79,6,330
14,47,3,410
14,25,1,137
14,110,4,299
14,41,2,84
14,33,4,466
14,18,4,66
14,31,3,216
14,10096,4,363
14,110,1,475
14,17,1,142
14,95,6,105
14,116,6,197
14,20,4,0
14,75,2,131
14,101,4,235
14,19,3,516
14,97,4,256
14,15,5,349
14,52,6,248
14,34,2,337
14,29,5,379
14,113,6,552
14,8,3,165
14,10118,2,73
14,119,2,0
14,67,3,628
14,27,6,24
14,50,5,0
14,87,6,125
14,98,3,409
14,17,6,705
14,3,4,328
14,51,2,439
14,60,1,113
14,3,1,241
14,69,4,396
14,33,5,75
14,55,3,112
14,7,6,0
14,85,4,413
14,85,1,561
14,66,2,145
14,95,1,138
14,64,3,186
14,9,2,61
14,79,4,73
14,61,6,164
14,81,4,41
14,112,1,361
14,39,6,82
14,66,4,80
14,27,3,236
14,59,1,0
14,8,6,375
14,98,1,292
14,51,5,179
14,10,5,157
14,15,2,76
14,119,1,491
14,91,2,285
14,80,2,240
14,90,3,423
14,72,4,157
14,76,1,429
14,26,4,448
14,97,5,96
14,35,2,151
14,36,4,360
14,82,2,41
14,63,4,481
14,94,3,464
14,107,2,469
14,94,6,62
14,41,1,322
14,106,4,323
14,118,5,527
14,107,3,182
14,89,6,86
14,7,2,577
14,108,1,214
14,10096,3,395
14,5,4,225
14,72,5,340
14,42,5,50
14,91,5,425
14,28,3,419
14,88,2,134
14,32,4,285
14,109,6,143
14,39,2,239
14,2,1,0
14,93,2,167
14,39,1,350
14,54,3,396
14,53,3,227
14,120,1,655
14,43,5,21
14,18,3,38
14,84,2,261
14,43,4,451
14,90,4,363
14,64,4,404
14,10055,2,398
14,87,2,370
14,64,6,52
14,102,5,76
14,57,6,265
14,29,4,138
14,6,6,153
14,82,3,439
14,55,1,234
14,28,5,22
14,3,5,207
14,12,6,836
14,27,1,380
14,40,3,0
14,10055,3,432
14,25,3,426
14,21,3,89
14,9,1,373
14,90,2,181
14,92,3,192
14,84,5,458
14,53,5,333
14,26,6,120
14,12,5,292
14,21,2,114
15,1,1,181
15,9,4,413
15,71,6,0
15,14,1,0
15,65,1,102
15,15,1,262
15,46,4,294
15,102,2,0
15,47,3,410
15,87,5,494
15,25,1,137
15,110,4,299
15,33,4,466
15,2,5,653
15,31,3,454
15,13,2,274
15,75,3,360
15,110,1,475
15,44,6,401
15,74,1,313
15,8,5,26
15,83,1,470
15,40,4,24
15,20,5,338
15,29,5,379
15,112,2,474
15,33,3,703
15,119,5,388
15,63,5,285
15,36,2,489
15,87,6,125
15,99,5,74
15,29,3,156
15,10060,6,203
15,21,4,95
15,69,6,549
15,36,3,266
15,115,1,236
15,55,3,112
15,7,6,0
15,66,2,145
15,95,1,138
15,6,4,221
15,35,3,178
15,61,6,164
15,10,1,493
15,39,6,82
15,66,4,80
15,27,3,236
15,90,6,356
15,30,3,545
15,88,4,139
15,45,5,405
15,66,3,109
15,103,5,151
15,30,2,298
15,98,2,436
15,76,4,103
15,24,2,221
15,68,4,262
15,15,2,64
15,56,1,451
15,91,2,285
15,80,2,240
15,90,3,423
15,108,2,141
15,76,1,429
15,108,5,375
15,112,4,115
15,54,1,448
15,108,6,329
15,97,5,96
15,44,5,217
15,59,4,74
15,35,2,151
15,81,1,81
15,55,4,536
15,26,3,50
15,107,2,469
15,106,4,323
15,27,4,331
15,7,2,565
15,10096,3,395
15,5,4,225
15,70,1,226
15,113,5,167
15,57,1,160
15,72,5,340
15,19,5,200
15,42,5,50
15,28,3,419
15,88,2,134
15,73,1,423
15,34,3,247
15,107,6,84
15,39,1,350
15,54,3,396
15,112,3,456
15,10060,1,284
15,120,1,655
15,7,1,12
15,11,6,587
15,110,6,258
15,38,1,87
15,43,4,451
15,114,1,442
15,43,6,76
15,62,4,276
15,85,6,106
15,90,4,363
15,63,6,366
15,91,3,324
15,80,4,124
15,88,5,392
15,78,5,147
15,7,5,207
15,71,5,524
15,57,6,265
15,29,4,138
15,44,2,398
15,6,6,153
15,19,6,0
15,82,3,439
15,20,2,157
15,67,1,408
15,35,6,182
15,70,5,232
15,37,5,154
15,51,3,338
15,28,5,22
15,15,6,121
15,115,4,500
15,44,1,307
15,8,2,260
15,79,5,402
15,119,6,209
15,47,4,207
15,109,1,61
15,84,5,458
15,18,5,388
15,10055,6,447
16,9,4,413
16,109,4,629
16,52,5,340
16,10,6,284
16,33,6,332
16,46,4,294
16,65,6,301
16,102,2,0
16,47,3,410
16,103,6,171
16,113,2,118
16,38,4,277
16,25,1,137
16,48,6,237
16,110,4,363
16,41,2,84
16,50,2,707
16,13,2,274
16,26,2,329
16,66,5,313
16,17,1,142
16,44,6,401
16,95,6,105
16,74,1,313
16,8,5,26
16,20,4,0
16,20,5,338
16,97,4,256
16,86,1,476
16,113,6,552
16,69,3,177
16,119,2,0
16,63,5,285
16,67,3,628
16,27,6,24
16,50,5,0
16,36,2,489
16,99,5,74
16,21,6,357
16,17,6,893
16,69,6,549
16,3,4,328
16,60,1,113
16,36,3,266
16,69,4,396
16,115,1,236
16,40,6,47
16,85,4,413
16,66,2,145
16,95,1,138
16,6,4,221
16,5,6,0
16,79,4,73
16,5,2,226
16,42,3,331
16,98,1,292
16,10060,5,341
16,87,4,11
16,77,3,194
16,66,3,109
16,103,5,11
16,98,2,436
16,68,4,262
16,15,2,64
16,56,1,451
16,76,1,429
16,108,5,375
16,54,1,448
16,59,4,74
16,35,2,151
16,99,2,161
16,81,3,264
16,57,2,285
16,55,4,536
16,96,6,92
16,31,2,137
16,63,4,481
16,94,3,464
16,86,5,374
16,94,6,62
16,1,4,585
16,118,5,527
16,89,6,86
16,7,2,565
16,100,5,357
16,70,1,226
16,113,5,167
16,57,1,160
16,12,4,365
16,61,4,209
16,107,6,84
16,102,6,317
16,53,3,227
16,120,1,655
16,18,3,38
16,38,2,0
16,110,6,258
16,30,1,64
16,114,1,442
16,103,4,216
16,85,6,106
16,44,4,410
16,10055,2,398
16,88,5,392
16,64,6,52
16,105,2,151
16,106,6,288
16,44,3,246
16,15,3,226
16,22,6,171
16,55,1,234
16,51,3,338
16,29,6,151
16,22,3,297
16,115,4,500
16,12,6,836
16,27,1,380
16,40,3,0
16,50,4,133
16,10096,2,405
16,10055,3,432
16,9,1,373
16,119,6,209
16,90,2,181
16,67,4,409
16,114,6,414
16,109,1,61
16,53,5,333
16,10055,6,447
16,73,4,384
16,81,5,265
17,9,4,413
17,71,6,0
17,42,2,0
17,111,6,144
17,84,4,376
17,82,6,518
17,57,3,463
17,61,5,230
17,105,1,392
17,102,2,0
17,47,3,410
17,113,2,118
17,38,4,277
17,69,5,460
17,18,4,66
17,2,5,653
17,31,3,454
17,10096,4,363
17,100,3,558
17,26,2,329
17,74,4,186
17,75,3,360
17,110,1,475
17,17,1,142
17,86,2,296
17,95,6,105
17,74,1,313
17,83,1,470
17,36,1,363
17,40,4,24
17,10055,5,248
17,19,3,516
17,97,4,256
17,66,6,482
17,91,1,475
17,35,5,212
17,93,3,320
17,8,3,165
17,69,3,177
17,119,5,388
17,63,5,285
17,67,3,628
17,27,6,24
17,92,1,286
17,29,3,156
17,10060,6,203
17,98,3,409
17,3,4,328
17,99,6,352
17,60,5,408
17,115,1,236
17,55,3,112
17,66,2,145
17,95,1,0
17,64,3,186
17,6,4,221
17,9,2,61
17,5,6,0
17,35,3,178
17,5,1,102
17,5,2,226
17,81,4,41
17,10055,1,603
17,10,1,560
17,39,6,82
17,120,4,510
17,59,1,0
17,8,6,375
17,85,5,631
17,77,3,194
17,88,4,139
17,4,3,562
17,51,5,179
17,76,4,103
17,24,2,221
17,10,5,0
17,77,6,105
17,91,2,285
17,72,4,157
17,35,1,147
17,108,2,141
17,108,5,375
17,112,4,115
17,54,1,448
17,108,6,329
17,59,4,74
17,81,3,264
17,118,3,29
17,96,6,92
17,31,2,137
17,63,4,481
17,76,6,179
17,107,2,469
17,105,3,371
17,98,5,99
17,68,1,160
17,57,1,160
17,19,5,0
17,61,4,209
17,88,2,134
17,109,6,143
17,97,6,362
17,64,2,672
17,107,6,84
17,93,2,167
17,15,4,373
17,54,3,396
17,95,4,291
17,68,3,279
17,30,1,64
17,43,4,397
17,114,1,442
17,85,6,106
17,10055,2,398
17,18,6,670
17,91,3,324
17,78,5,147
17,102,5,76
17,71,5,524
17,119,3,436
17,101,3,592
17,57,6,265
17,29,4,138
17,43,3,426
17,6,6,153
17,19,6,0
17,44,3,246
17,82,3,439
17,84,3,196
17,67,1,408
17,35,6,182
17,55,1,234
17,12,6,836
17,117,2,47
17,50,4,360
17,10055,3,432
17,25,3,426
17,54,6,298
17,44,1,307
17,8,2,260
17,10118,1,482
17,9,1,373
17,90,2,181
17,107,5,325
17,47,4,207
17,18,5,388
17,41,5,691
17,21,2,114
18,24,1,388
18,1,1,181
18,42,2,0
18,65,1,102
18,111,3,503
18,97,3,118
18,57,3,463
18,10,6,284
18,33,6,332
18,46,4,294
18,7,3,175
18,106,2,457
18,79,6,330
18,47,3,410
18,113,2,118
18,63,2,513
18,69,5,460
18,2,5,653
18,10096,4,363
18,100,3,558
18,86,2,296
18,48,4,494
18,95,6,105
18,74,1,313
18,8,5,26
18,83,1,470
18,8,1,379
18,116,6,197
18,62,6,124
18,101,4,235
18,19,3,516
18,97,4,256
18,66,6,482
18,91,1,475
18,34,2,337
18,36,5,423
18,86,1,476
18,112,2,474
18,84,6,577
18,8,3,165
18,27,6,24
18,37,6,119
18,36,2,489
18,10060,6,203
18,10,2,312
18,21,6,357
18,69,6,549
18,51,2,439
18,60,1,113
18,99,6,352
18,78,2,319
18,58,3,288
18,85,1,561
18,9,2,61
18,73,3,28
18,66,4,80
18,59,1,0
18,8,6,375
18,10060,5,341
18,87,4,11
18,77,3,429
18,88,4,300
18,45,5,405
18,24,2,221
18,56,1,451
18,119,1,491
18,90,3,423
18,35,1,147
18,54,1,448
18,97,5,312
18,26,3,50
18,31,2,137
18,107,2,469
18,1,4,585
18,27,4,331
18,89,6,86
18,108,1,214
18,10096,3,395
18,5,4,225
18,57,1,160
18,61,4,209
18,60,6,640
18,91,5,425
18,28,3,419
18,34,3,247
18,97,6,362
18,107,6,84
18,93,2,167
18,76,2,0
18,78,1,236
18,38,2,0
18,110,6,258
18,38,1,87
18,114,1,442
18,103,4,0
18,64,6,52
18,105,2,151
18,111,1,318
18,119,3,436
18,58,6,74
18,53,4,302
18,15,3,226
18,20,2,157
18,37,5,154
18,83,5,227
18,22,3,297
18,24,5,117
18,9,1,373
18,38,3,174
18,107,5,325
18,30,6,284
18,114,6,414
18,18,5,388
18,21,2,114
19,117,6,224
19,42,2,0
19,84,4,376
19,109,4,629
19,61,5,230
19,105,1,392
19,65,6,301
19,102,2,0
19,113,2,118
19,91,4,162
19,31,3,454
19,13,2,274
19,10096,4,363
19,113,4,420
19,66,5,313
19,86,2,296
19,48,4,740
19,44,6,401
19,42,1,509
19,74,1,313
19,8,5,26
19,36,1,363
19,116,6,197
19,10055,5,248
19,107,4,181
19,52,6,248
19,93,5,47
19,34,2,337
19,29,5,379
19,113,6,552
19,75,4,646
19,10096,5,485
19,119,2,0
19,67,3,425
19,82,1,138
19,25,6,455
19,27,6,24
19,21,6,357
19,17,6,893
19,69,6,549
19,36,3,266
19,3,1,241
19,99,6,352
19,60,5,408
19,33,5,75
19,78,2,319
19,55,3,112
19,40,6,247
19,85,4,413
19,85,1,561
19,95,1,0
19,61,6,164
19,5,1,102
19,10,1,560
19,73,3,28
19,120,4,510
19,52,3,54
19,78,4,542
19,98,1,292
19,72,3,287
19,10060,5,341
19,87,4,11
19,88,4,314
19,76,4,103
19,10,5,0
19,91,2,285
19,90,3,423
19,72,4,157
19,108,2,141
19,112,4,115
19,26,4,448
19,54,1,448
19,108,6,329
19,33,2,683
19,81,3,264
19,57,2,475
19,55,4,536
19,118,3,0
19,36,4,360
19,82,2,41
19,63,4,481
19,76,6,179
19,86,5,374
19,27,4,331
19,7,2,565
19,83,2,163
19,57,1,160
19,12,4,281
19,28,3,419
19,88,2,260
19,39,2,239
19,34,3,247
19,39,1,350
19,76,2,0
19,15,4,373
19,54,3,396
19,120,1,655
19,49,4,326
19,18,3,38
19,11,6,587
19,38,1,87
19,84,2,261
19,103,4,0
19,62,4,276
19,90,4,363
19,48,5,329
19,63,6,366
19,58,1,390
19,80,4,124
19,78,5,147
19,7,5,207
19,102,5,76
19,111,1,318
19,71,5,524
19,119,3,436
19,58,6,74
19,101,3,592
19,53,4,302
19,43,3,426
19,6,6,153
19,19,6,0
19,32,5,220
19,20,2,157
19,55,1,234
19,3,5,207
19,83,5,403
19,8,2,260
19,21,3,236
19,38,3,174
19,119,6,209
19,90,2,181
19,120,2,310
19,114,6,414
19,109,1,61
19,10055,6,447
19,21,2,114
19,77,1,274
20,24,1,388
20,1,1,181
20,42,2,0
20,97,3,118
20,57,3,463
20,15,1,262
20,7,3,175
20,106,2,457
20,65,6,301
20,103,6,171
20,38,4,277
20,69,5,460
20,87,5,379
20,48,6,388
20,50,2,707
20,18,4,66
20,2,5,653
20,26,2,329
20,55,5,122
20,83,1,470
20,8,1,379
20,40,4,0
20,101,4,235
20,19,3,516
20,86,4,173
20,15,5,349
20,91,1,475
20,29,5,379
20,93,3,320
20,119,5,388
20,82,1,138
20,50,5,0
20,92,1,286
20,87,6,125
20,29,3,77
20,98,3,409
20,60,1,113
20,115,1,236
20,40,6,247
20,58,3,288
20,85,1,561
20,66,2,145
20,79,4,183
20,35,3,178
20,5,2,226
20,39,6,184
20,73,3,28
20,120,4,510
20,59,1,0
20,30,3,545
20,87,4,11
20,77,3,429
20,88,4,314
20,45,5,405
20,66,3,109
20,4,3,562
20,37,1,295
20,98,2,550
20,76,4,103
20,24,2,221
20,77,6,105
20,56,1,451
20,90,3,423
20,35,1,147
20,108,5,375
20,21,1,186
20,33,2,683
20,44,5,217
20,10,3,308
20,81,3,264
20,26,3,50
20,96,6,92
20,31,2,137
20,82,2,41
20,63,4,481
20,94,3,464
20,76,6,179
20,106,4,323
20,118,5,615
20,107,3,182
20,89,6,86
20,100,5,357
20,83,2,163
20,63,1,494
20,19,5,0
20,61,4,209
20,88,2,260
20,32,4,285
20,73,1,423
20,97,6,362
20,64,2,672
20,93,2,167
20,15,4,373
20,53,3,227
20,95,4,291
20,7,1,12
20,43,5,21
20,18,3,38
20,78,1,236
20,11,6,587
20,38,1,87
20,114,1,442
20,62,4,276
20,48,5,329
20,64,4,404
20,58,1,390
20,91,3,324
20,80,4,124
20,31,4,0
20,7,5,179
20,102,5,76
20,43,3,426
20,106,6,288
20,44,3,246
20,84,3,196
20,15,3,226
20,69,2,373
20,20,2,157
20,35,6,182
20,70,5,232
20,3,5,207
20,29,6,159
20,115,4,565
20,12,6,836
20,10096,2,405
20,54,6,298
20,8,2,260
20,10118,1,482
20,38,3,174
20,107,5,325
20,47,4,207
20,114,6,414
20,10055,6,447
20,41,5,691
21,1,1,181
21,101,5,392
21,71,6,0
21,14,1,0
21,42,2,0
21,97,3,118
21,109,4,672
21,82,6,518
21,52,5,340
21,105,1,392
21,46,4,294
21,7,3,175
21,65,6,301
21,79,6,330
21,69,5,460
21,110,4,363
21,41,2,84
21,91,4,162
21,31,3,454
21,110,1,475
21,86,2,296
21,48,4,740
21,8,1,379
21,40,4,0
21,101,4,235
21,86,4,173
21,107,4,181
21,66,6,482
21,52,6,248
21,36,5,423
21,29,5,379
21,35,5,104
21,84,6,483
21,10096,5,485
21,119,2,0
21,50,5,0
21,36,2,489
21,87,6,125
21,10060,6,203
21,98,3,409
21,21,6,357
21,3,4,328
21,60,1,113
21,3,1,127
21,99,6,352
21,69,4,396
21,60,5,408
21,115,1,236
21,78,2,319
21,40,6,247
21,58,3,288
21,66,2,145
21,95,1,0
21,5,6,0
21,61,6,164
21,5,2,226
21,10,1,560
21,39,6,184
21,73,3,28
21,52,3,54
21,78,4,542
21,59,1,0
21,90,6,356
21,8,6,375
21,71,4,748
21,42,3,165
21,87,4,11
21,103,5,0
21,51,5,179
21,76,4,103
21,24,2,221
21,10,5,0
21,15,2,64
21,80,2,240
21,90,3,423
21,35,1,147
21,108,2,141
21,108,5,375
21,112,4,115
21,54,1,448
21,21,1,186
21,44,5,217
21,71,3,58
21,10,3,308
21,99,2,161
21,81,3,264
21,57,2,475
21,118,3,0
21,31,2,137
21,82,2,41
21,86,5,374
21,105,3,474
21,106,4,323
21,118,5,615
21,68,1,160
21,70,1,226
21,57,1,160
21,60,6,640
21,32,4,285
21,39,2,239
21,64,2,672
21,39,1,350
21,54,3,396
21,102,6,399
21,49,4,326
21,18,3,38
21,68,3,279
21,38,1,87
21,43,4,397
21,114,1,442
21,103,4,0
21,85,6,0
21,48,5,329
21,63,6,366
21,18,6,670
21,87,2,370
21,80,4,124
21,31,4,0
21,88,5,392
21,64,6,52
21,105,2,7
21,57,6,265
21,44,3,246
21,22,6,171
21,35,6,182
21,3,5,207
21,83,5,403
21,100,1,195
21,115,4,565
21,12,6,836
21,2,3,315
21,27,1,380
21,24,5,117
21,10096,2,557
21,21,3,236
21,38,3,174
21,13,6,0
21,90,2,181
21,92,3,192
21,47,4,207
21,114,6,414
21,53,5,333
21,26,6,120
21,73,4,384
21,41,5,691
21,81,5,265
21,21,2,114
21,77,1,274
22,117,6,224
22,71,6,0
22,45,1,435
22,65,1,102
22,111,3,503
22,82,6,518
22,33,6,332
22,15,1,262
22,65,6,301
22,79,6,330
22,102,2,0
22,113,2,118
22,48,6,388
22,110,4,564
22,41,2,84
22,33,4,466
22,2,5,653
22,4,6,372
22,100,3,558
22,26,2,329
22,75,3,360
22,66,5,313
22,44,6,401
22,95,6,105
22,8,5,26
22,36,1,363
22,75,2,131
22,10055,5,248
22,20,5,353
22,19,3,516
22,107,4,181
22,91,1,475
22,52,6,248
22,36,5,423
22,93,3,320
22,8,3,165
22,75,4,646
22,10096,5,485
22,82,1,138
22,37,6,119
22,29,3,77
22,10060,6,203
22,17,6,893
22,3,4,328
22,60,1,113
22,3,1,127
22,99,6,352
22,115,1,236
22,55,3,112
22,40,6,247
22,7,6,0
22,66,2,0
22,64,3,186
22,6,4,221
22,5,6,0
22,79,4,183
22,61,6,164
22,81,4,41
22,39,6,184
22,90,6,356
22,8,6,375
22,42,3,165
22,85,5,631
22,10060,5,341
22,87,4,11
22,77,3,429
22,4,3,562
22,51,5,179
22,56,1,451
22,72,4,157
22,108,5,375
22,112,4,115
22,54,1,448
22,108,6,329
22,10,3,308
22,81,3,264
22,55,4,536
22,26,3,50
22,31,2,137
22,36,4,360
22,107,2,469
22,86,5,374
22,105,3,474
22,41,1,322
22,118,5,615
22,107,3,182
22,100,5,357
22,108,1,214
22,5,4,27
22,68,1,160
22,57,1,160
22,12,4,281
22,19,5,0
22,39,2,239
22,34,3,247
22,64,2,672
22,40,1,545
22,107,6,84
22,2,1,0
22,93,2,167
22,39,1,350
22,112,3,456
22,95,4,291
22,78,1,236
22,38,2,0
22,114,1,442
22,103,4,0
22,43,6,76
22,18,6,670
22,97,2,0
22,102,5,76
22,101,3,592
22,53,4,302
22,6,6,153
22,44,3,246
22,15,3,373
22,67,1,408
22,37,5,154
22,51,3,338
22,28,5,22
22,83,5,403
22,22,3,52
22,115,4,565
22,12,6,836
22,2,3,315
22,54,6,298
22,119,6,209
22,90,2,181
22,120,2,310
22,47,4,207
22,67,4,631
22,114,6,414
22,109,1,61
22,53,5,333
22,26,6,120
22,10055,6,447
22,12,5,344
22,77,1,274
23,24,1,388
23,45,1,435
23,111,3,503
23,82,6,518
23,33,6,332
23,7,3,175
23,113,2,118
23,63,2,513
23,10118,3,294
23,41,2,84
23,50,2,502
23,18,4,66
23,91,4,378
23,2,5,653
23,100,3,558
23,26,2,329
23,75,3,360
23,66,5,313
23,41,6,180
23,86,2,296
23,42,1,509
23,95,6,105
23,74,1,313
23,107,4,181
23,15,5,349
23,112,2,474
23,35,5,104
23,93,3,320
23,8,3,165
23,10096,5,485
23,67,3,425
23,27,6,24
23,36,2,489
23,29,3,77
23,98,3,409
23,69,6,748
23,36,3,266
23,99,6,352
23,40,6,247
23,85,4,413
23,6,4,221
23,5,6,0
23,5,1,102
23,5,2,226
23,10,1,560
23,27,5,431
23,39,6,184
23,120,4,510
23,78,4,542
23,59,1,0
23,90,6,356
23,30,3,545
23,42,3,165
23,98,1,292
23,14,4,200
23,85,5,631
23,77,3,429
23,103,5,0
23,98,2,550
23,15,2,64
23,56,1,451
23,108,5,375
23,112,4,115
23,108,6,182
23,44,5,217
23,57,2,475
23,118,3,0
23,26,3,50
23,36,4,360
23,82,2,41
23,76,6,179
23,107,2,469
23,86,5,374
23,113,5,167
23,57,1,160
23,60,6,640
23,88,2,260
23,34,3,247
23,97,6,144
23,64,2,672
23,2,1,0
23,15,4,373
23,102,6,399
23,53,3,227
23,7,1,12
23,78,1,236
23,11,6,587
23,110,6,258
23,30,1,64
23,84,2,261
23,43,4,397
23,43,6,76
23,62,4,276
23,90,4,363
23,63,6,366
23,18,6,670
23,58,1,390
23,80,4,124
23,102,5,76
23,111,1,318
23,106,6,288
23,32,5,220
23,69,2,373
23,20,2,157
23,67,1,408
23,70,5,232
23,55,1,234
23,37,5,154
23,28,5,22
23,50,4,441
23,10096,2,557
23,10055,3,432
23,38,3,174
23,47,4,207
23,30,6,284
23,109,1,61
23,84,5,458
23,10055,6,447
23,41,5,691
23,21,2,49
24,71,6,0
24,45,1,435
24,14,1,0
24,65,1,102
24,111,3,503
24,46,4,294
24,103,6,171
24,63,2,573
24,87,5,263
24,110,4,564
24,91,4,378
24,31,3,454
24,13,2,199
24,55,5,122
24,75,3,360
24,110,1,475
24,66,5,313
24,41,6,180
24,17,1,142
24,44,6,401
24,95,6,105
24,10055,5,248
24,101,4,235
24,86,4,173
24,97,4,256
24,66,6,482
24,93,5,47
24,34,2,100
24,75,4,646
24,10096,5,485
24,119,2,0
24,92,1,286
24,36,2,489
24,114,2,491
24,10,2,312
24,99,6,352
24,45,6,315
24,40,6,247
24,7,6,0
24,58,3,146
24,85,4,413
24,85,1,618
24,66,2,0
24,64,3,186
24,6,4,221
24,5,6,0
24,5,1,102
24,73,3,28
24,120,4,510
24,30,3,545
24,42,3,165
24,98,1,292
24,85,5,631
24,77,3,429
24,103,5,0
24,77,6,105
24,56,1,451
24,72,4,157
24,108,2,141
24,26,4,448
24,108,6,182
24,81,1,55
24,71,3,58
24,99,2,161
24,81,3,264
24,57,2,475
24,26,3,50
24,31,2,137
24,36,4,360
24,41,1,322
24,107,3,182
24,100,5,357
24,108,1,214
24,10096,3,230
24,12,4,281
24,42,5,50
24,60,6,640
24,91,5,639
24,32,4,285
24,97,6,144
24,107,6,84
24,102,6,399
24,10060,1,284
24,53,3,227
24,120,1,655
24,95,4,291
24,7,1,12
24,18,3,38
24,11,6,587
24,43,4,397
24,114,1,442
24,103,4,0
24,85,6,0
24,44,4,410
24,10055,2,398
24,80,4,124
24,31,4,0
24,88,5,392
24,7,5,29
24,71,5,524
24,58,6,74
24,29,4,138
24,53,4,302
24,43,3,365
24,44,2,398
24,84,3,196
24,15,3,373
24,32,5,220
24,51,3,338
24,3,5,207
24,15,6,121
24,12,6,836
24,40,3,0
24,24,5,117
24,10096,2,557
24,25,3,426
24,9,1,373
24,13,6,0
24,119,6,209
24,92,3,192
24,30,6,284
24,114,6,556
24,87,1,281
24,41,5,691
24,21,2,218
25,24,1,388
25,71,6,0
25,97,3,118
25,109,4,672
25,10,6,39
25,61,5,230
25,33,6,332
25,106,2,457
25,103,6,171
25,63,2,573
25,50,2,502
25,33,4,466
25,18,4,66
25,31,3,454
25,113,4,627
25,55,5,122
25,17,1,142
25,86,2,296
25,95,6,70
25,74,1,313
25,75,2,131
25,40,4,0
25,107,4,181
25,91,1,475
25,84,6,483
25,33,3,703
25,8,3,165
25,75,4,646
25,67,3,425
25,27,6,117
25,37,6,26
25,87,6,0
25,98,3,409
25,3,1,127
25,33,5,309
25,78,2,319
25,55,3,112
25,7,6,0
25,85,4,413
25,85,1,618
25,95,1,0
25,6,4,221
25,79,4,183
25,61,6,164
25,10,1,560
25,39,6,184
25,120,4,510
25,52,3,54
25,71,4,748
25,45,5,405
25,66,3,109
25,119,1,491
25,108,2,141
25,108,5,375
25,112,4,115
25,108,6,182
25,97,5,261
25,35,2,151
25,10,3,308
25,55,4,536
25,82,2,41
25,94,3,333
25,76,6,312
25,86,5,374
25,105,3,474
25,107,3,182
25,27,4,331
25,89,6,0
25,7,2,565
25,10096,3,230
25,83,2,163
25,61,4,103
25,60,6,640
25,91,5,639
25,73,1,423
25,34,3,247
25,64,2,672
25,40,1,545
25,39,1,350
25,112,3,456
25,120,1,655
25,95,4,291
25,7,1,12
25,49,4,326
25,43,5,21
25,38,2,136
25,68,3,279
25,88,1,214
25,90,4,363
25,10055,2,398
25,63,6,366
25,97,2,0
25,91,3,324
25,87,2,370
25,80,4,124
25,7,5,29
25,102,5,0
25,58,6,74
25,57,6,265
25,53,4,302
25,44,2,398
25,6,6,153
25,84,3,196
25,15,3,373
25,69,2,373
25,20,2,341
25,22,6,171
25,35,6,182
25,29,6,25
25,100,1,195
25,10055,3,432
25,9,1,373
25,38,3,174
25,13,6,0
25,120,2,310
25,107,5,325
25,109,1,61
25,18,5,388
25,53,5,287
25,87,1,281
25,73,4,384
25,41,5,691
25,12,5,344
26,117,6,224
26,1,1,419
26,9,4,413
26,71,6,0
26,42,2,0
26,111,6,0
26,65,1,102
26,57,3,463
26,52,5,340
26,33,6,332
26,15,1,262
26,7,3,175
26,106,2,457
26,79,6,290
26,113,2,118
26,69,5,460
26,87,5,430
26,110,4,564
26,33,4,466
26,2,5,653
26,31,3,454
26,4,6,372
26,26,2,329
26,74,4,186
26,110,1,475
26,17,1,142
26,86,2,296
26,48,4,740
26,44,6,401
26,74,1,313
26,8,5,26
26,36,1,363
26,116,6,197
26,20,4,0
26,40,4,0
26,10055,5,248
26,86,4,173
26,66,6,482
26,52,6,248
26,93,5,47
26,112,2,474
26,113,6,552
26,93,3,320
26,10118,2,0
26,69,3,177
26,63,5,285
26,27,6,117
26,87,6,0
26,98,3,409
26,21,4,95
26,69,6,748
26,19,4,379
26,36,3,266
26,115,1,236
26,78,2,319
26,55,3,112
26,40,6,247
26,58,3,146
26,85,4,413
26,85,1,618
26,66,2,0
26,5,6,0
26,35,3,178
26,5,2,226
26,10055,1,389
26,10,1,560
26,112,1,361
26,39,6,184
26,66,4,80
26,59,1,0
26,8,6,375
26,71,4,748
26,98,1,292
26,14,4,200
26,10060,5,469
26,77,3,429
26,88,4,314
26,66,3,109
26,4,3,562
26,37,1,506
26,10,5,206
26,68,4,262
26,77,6,105
26,91,2,285
26,80,2,240
26,90,3,423
26,108,2,141
26,76,1,638
26,112,4,115
26,54,1,448
26,21,1,186
26,97,5,261
26,81,1,55
26,118,3,0
26,86,5,374
26,1,4,386
26,89,6,0
26,98,5,99
26,10096,3,230
26,57,1,160
26,61,4,103
26,32,4,285
26,73,1,423
26,107,6,84
26,15,4,373
26,112,3,456
26,10060,1,284
26,120,1,655
26,7,1,12
26,49,4,326
26,18,3,38
26,78,1,236
26,38,2,136
26,11,6,587
26,30,1,64
26,84,2,261
26,62,4,276
26,64,4,404
26,63,6,366
26,18,6,523
26,97,2,0
26,58,1,390
26,80,4,124
26,88,5,392
26,64,6,52
26,34,5,276
26,78,5,147
26,7,5,0
26,71,5,524
26,119,3,675
26,101,3,592
26,57,6,265
26,106,6,288
26,65,2,235
26,32,5,220
26,20,2,341
26,37,5,154
26,100,1,195
26,115,4,565
26,27,1,380
26,117,2,257
26,50,4,441
26,25,3,426
26,8,2,260
26,119,6,209
26,90,2,181
26,84,5,458
26,18,5,388
26,87,1,281
26,10055,6,447
26,41,5,691
27,1,1,419
