movement_id,date_key,product_key,warehouse_key,supplier_key,movement_type_key,quantity,unit_cost
700,21,115,5,11.0,2,240,265.87
701,21,109,4,14.0,1,43,378.53
702,21,63,3,5.0,1,13,114.14
703,21,71,6,14.0,2,61,273.46
704,21,57,5,14.0,1,128,184.4
705,21,16,4,1.0,1,27,359.33
706,21,5,5,14.0,1,24,282.42
707,21,10118,5,15.0,2,131,102.4
708,21,84,6,6.0,2,94,288.33
709,21,105,2,6.0,2,144,115.72
710,21,77,4,6.0,2,184,11.42
711,22,13,6,6.0,2,91,350.79
712,22,10118,3,6.0,2,180,102.4
713,22,115,2,14.0,1,184,265.87
714,22,53,1,4.0,2,49,99.99
715,22,110,4,14.0,1,201,4.35
716,22,44,1,1.0,1,238,370.69
717,22,87,5,15.0,2,116,267.42
718,22,76,5,8.0,2,2,327.0
719,22,7,5,14.0,2,150,255.0
720,22,66,2,3.0,2,188,134.76
721,22,14,4,10.0,2,226,354.1
722,22,113,4,10.0,1,235,268.21
723,22,32,3,6.0,2,249,360.05
724,22,104,2,10.0,1,180,194.87
725,22,66,3,9.0,3,221,134.76
726,22,95,5,4.0,1,54,245.29
727,22,38,6,11.0,2,34,323.38
728,22,84,2,12.0,5,164,288.33
729,22,15,3,10.0,1,147,100.16
730,22,91,4,15.0,4,216,177.83
731,22,113,4,9.0,2,28,268.21
732,22,19,1,4.0,1,69,153.88
733,22,21,3,3.0,2,215,307.9
734,23,70,1,8.0,1,27,18.65
735,23,87,6,4.0,2,191,267.42
736,23,50,2,13.0,2,205,191.76
737,23,89,6,7.0,2,100,228.5
738,23,101,6,9.0,1,14,380.12
739,23,33,2,13.0,1,221,136.56
740,23,107,2,12.0,3,182,87.15
741,23,97,5,10.0,2,51,99.11
742,23,10118,2,3.0,2,175,102.4
743,23,10118,2,2.0,1,97,102.4
744,23,36,5,3.0,1,150,112.83
745,23,1,3,15.0,2,40,382.97
746,23,119,3,13.0,1,239,399.96
747,23,108,6,13.0,2,147,167.48
748,23,10,6,4.0,2,245,153.02
749,23,9,5,9.0,1,138,254.72
750,23,45,2,11.0,1,85,193.58
751,23,38,2,10.0,1,136,323.38
752,23,72,6,,2,172,389.59
753,23,31,6,10.0,1,63,276.57
754,23,88,3,13.0,4,242,52.66
755,23,33,5,1.0,1,234,136.56
756,23,99,3,9.0,2,115,21.99
757,23,38,6,9.0,2,22,323.38
758,23,22,5,11.0,4,17,182.58
759,23,81,2,7.0,1,214,45.14
760,23,69,6,12.0,1,199,334.17
761,23,105,1,3.0,1,7,115.72
762,23,43,1,1.0,2,46,40.97
763,23,72,1,4.0,2,234,389.59
764,23,50,4,7.0,1,81,191.76
765,23,87,1,11.0,1,185,267.42
766,23,97,6,12.0,2,218,99.11
767,23,119,5,13.0,1,176,399.96
768,23,12,3,8.0,1,98,322.41
769,23,85,1,9.0,1,57,173.66
770,23,51,5,11.0,1,37,384.39
771,23,114,6,1.0,1,142,392.33
772,23,19,1,10.0,3,153,153.88
773,23,71,1,12.0,1,190,273.46
774,23,45,2,11.0,3,218,193.58
775,23,21,2,14.0,2,65,307.9
776,23,24,6,14.0,1,14,204.05
777,23,120,5,9.0,3,19,18.02
778,23,9,3,12.0,1,149,254.72
779,23,43,3,11.0,2,61,40.97
780,23,80,1,6.0,1,125,351.06
781,24,79,6,10.0,2,40,272.45
782,24,47,3,3.0,2,2,279.24
783,24,101,2,11.0,1,112,380.12
784,24,47,2,6.0,1,225,279.24
785,24,58,3,8.0,2,142,86.84
786,24,83,5,5.0,1,220,19.67
787,24,115,5,12.0,2,227,265.87
788,24,94,1,14.0,2,130,323.01
789,24,105,5,13.0,2,152,115.72
790,24,5,5,15.0,1,139,282.42
791,24,100,2,4.0,2,229,320.96
792,24,94,3,9.0,2,131,323.01
793,24,47,5,,1,62,279.24
794,24,104,5,13.0,2,132,194.87
795,24,21,2,10.0,1,169,307.9
796,24,19,6,6.0,3,11,153.88
797,24,63,2,6.0,1,60,114.14
798,24,27,5,6.0,1,100,25.05
799,24,59,1,,2,167,149.07
800,24,91,5,5.0,1,214,177.83
801,24,75,5,7.0,2,168,45.02
802,24,76,6,2.0,1,133,327.0
803,24,117,2,6.0,1,210,132.08
804,24,63,4,1.0,3,129,114.14
805,24,57,2,9.0,3,165,184.4
806,24,20,2,10.0,1,184,344.59
807,24,85,2,6.0,2,185,173.66
808,24,87,4,10.0,1,42,267.42
809,24,53,1,3.0,2,147,99.99
810,24,18,6,15.0,2,147,65.67
811,24,22,3,9.0,1,246,182.58
812,24,73,6,,1,185,352.8
813,24,106,3,4.0,2,115,57.07
814,24,61,4,14.0,2,106,327.21
815,24,102,5,3.0,2,160,332.57
816,24,34,2,6.0,2,237,4.86
817,24,76,1,7.0,2,34,327.0
818,24,26,5,9.0,1,176,196.47
819,24,20,5,8.0,1,231,344.59
820,24,5,5,2.0,2,24,282.42
821,25,106,1,13.0,2,174,57.07
822,25,67,4,1.0,2,179,177.85
823,25,30,4,7.0,2,90,349.23
824,25,95,6,7.0,2,35,245.29
825,25,99,2,2.0,1,73,21.99
826,25,70,4,1.0,2,182,18.65
827,25,1,5,9.0,2,2,382.97
828,25,27,6,7.0,1,93,25.05
829,25,55,6,5.0,1,219,268.55
830,25,73,3,11.0,2,102,352.8
831,25,53,5,8.0,2,46,99.99
832,25,72,4,5.0,1,148,389.59
833,25,91,4,14.0,1,222,177.83
834,25,96,2,12.0,2,244,231.12
835,25,28,5,6.0,1,206,195.42
836,25,90,6,3.0,2,100,85.65
837,25,1,1,8.0,4,238,382.97
838,25,12,1,6.0,2,21,322.41
839,25,93,4,7.0,2,158,39.17
840,25,37,6,1.0,2,243,374.33
841,25,23,6,1.0,2,52,204.06
842,25,120,5,1.0,3,201,18.02
843,25,67,6,3.0,2,173,177.85
844,25,31,6,,1,41,276.57
845,25,36,4,7.0,1,104,112.83
846,25,67,1,2.0,2,236,177.85
847,25,37,6,15.0,1,150,374.33
848,25,10118,3,4.0,1,117,102.4
849,25,74,1,7.0,3,130,345.9
850,25,10,5,2.0,1,206,153.02
851,26,33,5,10.0,2,65,136.56
852,26,10118,4,13.0,2,63,102.4
853,26,10118,4,15.0,2,151,102.4
854,26,62,1,7.0,3,163,107.26
855,26,29,6,13.0,2,81,264.58
856,26,46,5,12.0,1,214,2.86
857,26,37,1,12.0,1,211,374.33
858,26,71,2,6.0,1,56,273.46
859,26,35,2,11.0,3,239,362.36
860,26,64,6,12.0,3,62,254.43
861,26,27,2,4.0,3,215,25.05
862,26,20,1,2.0,2,174,344.59
863,26,64,5,,4,220,254.43
864,26,6,4,6.0,2,127,342.42
865,26,113,5,8.0,3,47,268.21
866,26,118,5,4.0,5,193,102.4
867,26,7,5,8.0,2,241,255.0
868,26,65,3,11.0,2,199,38.73
869,26,16,6,6.0,1,177,359.33
870,26,87,2,2.0,1,84,267.42
871,26,111,3,5.0,1,61,299.51
872,26,10060,5,3.0,1,128,393.57
873,26,54,6,6.0,1,219,263.63
874,26,58,2,10.0,1,176,86.84
875,26,13,6,4.0,1,143,350.79
876,26,49,2,12.0,1,39,217.79
877,26,2,2,3.0,2,229,144.87
878,26,67,5,13.0,2,125,177.85
879,26,72,5,2.0,1,177,389.59
880,26,28,3,11.0,1,25,195.42
881,26,43,3,9.0,1,143,40.97
882,26,33,3,,4,32,136.56
883,26,87,5,10.0,1,167,267.42
884,26,23,3,11.0,2,131,204.06
885,26,95,4,7.0,2,158,245.29
886,27,22,6,6.0,1,108,182.58
887,27,74,4,2.0,2,21,345.9
888,27,30,3,5.0,1,182,349.23
889,27,83,4,8.0,1,200,19.67
890,27,47,6,8.0,3,106,279.24
891,27,110,1,4.0,1,170,4.35
892,27,96,6,4.0,1,43,231.12
893,27,13,1,8.0,1,141,350.79
894,27,99,4,2.0,1,27,21.99
895,27,20,1,15.0,1,100,344.59
896,27,32,6,11.0,1,33,360.05
897,27,108,2,,1,170,167.48
898,27,118,3,8.0,1,250,102.4
899,27,120,3,3.0,3,249,18.02
900,27,70,2,8.0,4,162,18.65
901,27,113,5,11.0,2,164,268.21
902,27,117,3,4.0,2,207,132.08
903,27,40,3,3.0,1,78,162.24
904,27,67,2,8.0,1,137,177.85
905,27,119,4,8.0,1,77,399.96
906,27,56,3,13.0,1,2,269.33
907,27,25,4,7.0,2,102,381.49
908,27,92,6,14.0,1,97,69.54
909,27,11,4,9.0,1,196,274.48
910,27,79,6,5.0,2,167,272.45
911,27,104,3,14.0,2,18,194.87
912,27,38,1,10.0,1,116,323.38
913,27,80,4,1.0,1,39,351.06
914,27,69,1,2.0,1,73,334.17
915,27,92,4,4.0,1,24,69.54
916,27,64,2,5.0,1,202,254.43
917,27,48,4,1.0,2,85,77.58
918,28,97,2,13.0,1,101,99.11
919,28,61,2,14.0,1,65,327.21
920,28,107,1,13.0,2,183,87.15
921,28,99,4,1.0,1,51,21.99
922,28,99,1,4.0,2,122,21.99
923,28,10118,3,3.0,1,162,102.4
924,28,96,5,5.0,2,124,231.12
925,28,26,3,14.0,2,171,196.47
926,28,15,2,6.0,1,4,100.16
927,28,36,5,13.0,1,63,112.83
928,28,6,5,8.0,1,177,342.42
929,28,48,1,8.0,2,24,77.58
930,28,44,6,6.0,2,166,370.69
931,28,69,1,4.0,1,82,334.17
932,28,101,6,13.0,5,229,380.12
933,28,25,1,6.0,1,186,381.49
934,28,116,1,8.0,1,144,74.33
935,28,90,4,3.0,1,140,85.65
936,28,94,4,14.0,1,154,323.01
937,28,71,2,3.0,3,116,273.46
938,28,34,5,1.0,1,199,4.86
939,28,49,6,1.0,2,159,217.79
940,28,100,5,12.0,3,17,320.96
941,28,69,4,11.0,2,128,334.17
942,28,20,5,7.0,2,165,344.59
943,28,13,5,1.0,1,214,350.79
944,28,23,1,8.0,4,50,204.06
945,28,74,6,11.0,1,126,345.9
946,28,90,5,6.0,2,57,85.65
947,28,10,1,4.0,2,168,153.02
948,28,114,1,11.0,2,16,392.33
949,28,96,4,13.0,1,182,231.12
950,28,79,3,12.0,1,19,272.45
951,28,10,2,2.0,2,26,153.02
952,28,69,4,9.0,2,169,334.17
953,28,81,2,9.0,1,107,45.14
954,28,99,6,11.0,2,118,21.99
955,28,55,1,3.0,2,141,268.55
956,28,44,6,10.0,1,114,370.69
957,28,116,3,6.0,4,217,74.33
958,28,98,6,12.0,1,83,89.1
959,28,73,5,13.0,2,141,352.8
960,28,33,3,8.0,3,246,136.56
961,28,93,1,10.0,1,5,39.17
962,28,114,3,,2,57,392.33
963,28,41,1,12.0,1,211,77.7
964,29,119,5,1.0,2,118,399.96
965,29,18,3,10.0,1,64,65.67
966,29,104,3,7.0,1,146,194.87
967,29,94,1,13.0,3,124,323.01
968,29,106,6,14.0,1,233,57.07
969,29,83,3,,1,207,19.67
970,29,11,1,6.0,2,90,274.48
971,29,56,4,2.0,3,223,269.33
972,29,96,6,15.0,2,3,231.12
973,29,81,4,9.0,2,11,45.14
974,29,73,2,12.0,1,57,352.8
975,29,87,6,8.0,1,193,267.42
976,29,65,1,5.0,2,202,38.73
977,29,17,3,10.0,1,191,198.42
978,29,52,3,9.0,1,112,29.05
979,29,17,2,4.0,2,125,198.42
980,29,74,2,12.0,1,135,345.9
981,29,10,3,6.0,1,176,153.02
982,29,12,1,7.0,3,94,322.41
983,29,42,3,1.0,1,198,186.13
984,29,45,5,13.0,1,114,193.58
985,29,57,1,4.0,2,52,184.4
986,29,20,6,2.0,2,190,344.59
987,29,10055,5,14.0,1,214,268.55
988,29,2,3,2.0,2,79,144.87
989,29,3,3,9.0,2,55,184.85
990,29,67,3,10.0,1,187,177.85
991,29,89,6,7.0,5,150,228.5
992,29,68,1,1.0,3,73,31.95
993,29,90,5,8.0,1,168,85.65
994,29,9,4,11.0,4,219,254.72
995,29,47,1,,3,223,279.24
996,29,50,2,9.0,3,182,191.76
997,30,41,4,9.0,1,23,77.7
998,30,65,4,12.0,1,6,38.73
999,30,119,5,8.0,1,101,399.96
1000,30,3,3,6.0,2,161,184.85
1001,30,65,3,11.0,1,66,38.73
1002,30,114,1,5.0,3,58,392.33
1003,30,115,4,2.0,1,187,265.87
1004,30,10060,6,11.0,1,176,393.57
1005,30,31,5,5.0,1,233,276.57
1006,30,58,5,11.0,2,36,86.84
1007,30,88,2,5.0,2,177,52.66
1008,30,68,2,15.0,2,250,31.95
1009,30,84,5,6.0,2,18,288.33
1010,30,10055,6,6.0,2,215,268.55
1011,30,94,1,15.0,3,250,323.01
1012,30,53,3,15.0,1,211,99.99
1013,30,120,6,13.0,3,49,18.02
1014,30,24,1,10.0,1,158,204.05
1015,30,73,5,4.0,1,60,352.8
1016,30,46,1,8.0,2,35,2.86
1017,30,78,4,6.0,2,48,386.82
1018,30,63,4,4.0,3,58,114.14
1019,30,98,1,7.0,1,57,89.1
1020,30,26,2,15.0,2,245,196.47
1021,30,111,5,6.0,5,222,299.51
1022,30,32,4,1.0,2,156,360.05
1023,30,49,6,10.0,2,241,217.79
1024,30,77,5,15.0,2,181,11.42
1025,30,67,1,14.0,2,225,177.85
1026,30,32,5,12.0,1,11,360.05
1027,30,67,6,4.0,2,75,177.85
1028,30,114,3,5.0,1,119,392.33
1029,30,38,5,12.0,1,133,323.38
1030,30,60,6,12.0,3,129,393.57
1031,30,100,5,12.0,1,140,320.96
1032,30,53,3,3.0,1,117,99.99
1033,30,92,2,2.0,2,65,69.54
1034,30,84,6,12.0,1,188,288.33
1035,30,15,6,6.0,1,22,100.16
1036,30,50,6,9.0,2,157,191.76
1037,30,49,5,13.0,4,44,217.79
1038,30,73,6,3.0,3,223,352.8
1039,30,99,6,5.0,1,80,21.99
1040,30,10118,4,3.0,2,31,102.4
1041,30,10060,2,,3,196,393.57
1042,31,70,1,8.0,3,61,18.65
1043,31,85,4,8.0,1,21,173.66
1044,31,1,2,5.0,2,159,382.97
1045,31,105,2,3.0,2,15,115.72
1046,31,5,2,11.0,2,148,282.42
1047,31,39,3,1.0,2,28,170.58
1048,31,23,2,10.0,1,170,204.06
1049,31,77,5,3.0,2,248,11.42
1050,31,75,3,2.0,2,197,45.02
1051,31,48,4,13.0,1,110,77.58
1052,31,9,3,2.0,2,178,254.72
1053,31,43,5,4.0,3,179,40.97
1054,31,8,1,11.0,1,136,268.73
1055,31,62,6,15.0,5,202,107.26
1056,31,37,4,6.0,5,67,374.33
1057,31,80,3,10.0,2,145,351.06
1058,31,94,6,13.0,2,47,323.01
1059,31,30,6,4.0,3,1,349.23
1060,31,60,6,12.0,1,218,393.57
1061,31,79,4,6.0,1,90,272.45
1062,31,82,2,,2,52,393.73
1063,31,33,1,9.0,2,141,136.56
1064,31,1,1,6.0,1,102,382.97
1065,31,79,1,4.0,2,85,272.45
1066,31,119,6,8.0,2,205,399.96
1067,31,18,4,8.0,1,229,65.67
1068,31,115,3,14.0,3,106,265.87
1069,31,8,5,12.0,3,174,268.73
1070,31,69,1,11.0,1,85,334.17
1071,31,114,3,3.0,2,72,392.33
1072,31,44,4,14.0,2,43,370.69
1073,31,50,2,14.0,2,201,191.76
1074,31,91,3,5.0,2,106,177.83
1075,31,113,2,14.0,1,244,268.21
1076,32,68,3,6.0,1,201,31.95
1077,32,26,1,1.0,1,205,196.47
1078,32,65,2,15.0,2,124,38.73
1079,32,68,3,3.0,2,197,31.95
1080,32,106,5,3.0,3,53,57.07
1081,32,59,4,9.0,2,30,149.07
1082,32,120,1,10.0,1,224,18.02
1083,32,60,1,13.0,1,169,393.57
1084,32,3,5,11.0,2,229,184.85
1085,32,26,2,9.0,1,82,196.47
1086,32,86,1,3.0,2,71,266.03
1087,32,10060,5,2.0,1,53,393.57
1088,32,71,3,12.0,2,206,273.46
1089,32,32,2,10.0,1,229,360.05
1090,32,57,1,8.0,1,232,184.4
1091,32,14,4,7.0,2,101,354.1
1092,32,77,5,12.0,1,180,11.42
1093,32,46,3,4.0,1,183,2.86
1094,32,104,5,15.0,2,194,194.87
1095,32,73,2,13.0,2,236,352.8
1096,32,13,4,11.0,2,182,350.79
1097,32,61,2,3.0,2,221,327.21
1098,32,34,3,12.0,3,235,4.86
1099,32,101,3,1.0,2,17,380.12
1100,32,45,4,3.0,2,73,193.58
1101,32,78,5,2.0,2,104,386.82
1102,32,102,1,11.0,2,19,332.57
1103,32,69,4,7.0,2,62,334.17
1104,32,71,2,7.0,2,17,273.46
1105,32,105,6,13.0,1,112,115.72
1106,32,44,5,3.0,2,170,370.69
1107,32,95,6,8.0,2,30,245.29
1108,32,60,3,14.0,2,114,393.57
1109,32,10060,4,2.0,1,176,393.57
1110,32,99,4,11.0,2,170,21.99
1111,32,28,2,15.0,1,194,195.42
1112,32,1,2,8.0,2,137,382.97
1113,32,79,5,4.0,1,175,272.45
1114,32,39,5,11.0,3,78,170.58
1115,32,120,4,15.0,3,89,18.02
1116,32,75,1,9.0,5,104,45.02
1117,32,110,3,15.0,2,141,4.35
1118,32,1,6,6.0,4,29,382.97
1119,33,90,5,6.0,1,183,85.65
1120,33,49,4,11.0,1,45,217.79
1121,33,25,5,15.0,2,93,381.49
1122,33,20,3,11.0,2,33,344.59
1123,33,10,6,,1,185,153.02
1124,33,85,4,3.0,3,22,173.66
1125,33,104,4,15.0,1,202,194.87
1126,33,120,4,8.0,2,131,18.02
1127,33,105,4,4.0,1,48,115.72
1128,33,1,5,12.0,1,61,382.97
1129,33,35,4,10.0,2,94,362.36
1130,33,5,5,6.0,1,29,282.42
1131,33,10118,6,12.0,2,188,102.4
1132,33,110,3,2.0,2,134,4.35
1133,33,12,2,12.0,3,170,322.41
1134,33,10,6,13.0,4,149,153.02
1135,33,7,3,1.0,1,121,255.0
1136,33,116,4,6.0,2,108,74.33
1137,33,103,3,1.0,1,178,105.16
1138,33,96,3,10.0,3,67,231.12
1139,33,61,5,1.0,1,169,327.21
1140,33,104,6,5.0,5,125,194.87
1141,33,65,1,5.0,1,65,38.73
1142,33,36,3,1.0,1,190,112.83
1143,33,23,5,11.0,1,115,204.06
1144,33,23,3,4.0,1,125,204.06
1145,33,68,1,2.0,1,248,31.95
1146,33,120,2,13.0,1,106,18.02
1147,33,31,6,11.0,2,43,276.57
1148,33,94,3,5.0,1,194,323.01
1149,33,7,2,8.0,2,78,255.0
1150,33,10055,5,11.0,2,181,268.55
1151,33,34,2,7.0,1,4,4.86
1152,33,103,4,6.0,1,247,105.16
1153,33,10060,1,9.0,2,164,393.57
1154,33,109,4,11.0,1,220,378.53
1155,33,35,3,5.0,1,168,362.36
1156,33,60,6,12.0,2,173,393.57
1157,33,25,5,12.0,2,47,381.49
1158,33,2,6,,1,18,144.87
1159,33,13,5,8.0,1,90,350.79
1160,33,37,3,1.0,1,159,374.33
1161,33,10096,5,14.0,1,56,231.12
1162,33,82,1,2.0,4,23,393.73
1163,33,17,4,15.0,3,166,198.42
1164,34,10118,2,12.0,2,48,102.4
1165,34,60,6,11.0,1,117,393.57
1166,34,36,4,11.0,3,198,112.83
1167,34,33,2,5.0,2,199,136.56
1168,34,50,3,5.0,1,245,191.76
1169,34,23,4,15.0,2,52,204.06
1170,34,23,6,3.0,2,139,204.06
1171,34,28,5,15.0,2,114,195.42
1172,34,14,1,10.0,2,187,354.1
1173,34,58,1,3.0,1,168,86.84
1174,34,120,1,5.0,2,39,18.02
1175,34,116,4,9.0,2,182,74.33
1176,34,63,4,14.0,4,187,114.14
1177,34,101,1,1.0,2,99,380.12
1178,34,105,4,9.0,4,240,115.72
1179,34,43,6,1.0,5,162,40.97
1180,34,83,1,14.0,5,246,19.67
1181,34,108,4,5.0,1,166,167.48
1182,34,71,1,11.0,1,49,273.46
1183,34,50,1,6.0,1,125,191.76
1184,34,81,4,3.0,1,10,45.14
1185,34,93,5,7.0,1,17,39.17
1186,35,10118,4,1.0,2,10,102.4
1187,35,44,6,2.0,1,55,370.69
1188,35,86,5,11.0,2,223,266.03
1189,35,20,6,15.0,3,19,344.59
1190,35,19,4,8.0,1,233,153.88
1191,35,6,2,3.0,3,4,342.42
1192,35,7,3,2.0,1,117,255.0
1193,35,107,5,14.0,2,28,87.15
1194,35,77,5,13.0,1,52,11.42
1195,35,104,6,6.0,1,31,194.87
1196,35,74,5,14.0,4,247,345.9
1197,35,98,1,6.0,2,17,89.1
1198,35,19,4,6.0,1,142,153.88
1199,35,32,5,2.0,1,203,360.05
1200,35,79,4,1.0,2,226,272.45
1201,35,1,1,2.0,2,181,382.97
1202,35,114,3,13.0,2,203,392.33
1203,35,89,2,11.0,2,70,228.5
1204,35,53,2,10.0,2,178,99.99
1205,35,24,6,2.0,1,161,204.05
1206,35,39,3,9.0,2,61,170.58
1207,35,68,1,14.0,1,195,31.95
1208,35,65,2,11.0,5,169,38.73
1209,35,7,2,3.0,1,176,255.0
1210,35,117,4,3.0,2,172,132.08
1211,35,7,6,4.0,3,112,255.0
1212,35,79,4,12.0,1,14,272.45
1213,35,23,2,8.0,3,132,204.06
1214,35,115,2,10.0,1,149,265.87
1215,35,26,6,6.0,1,59,196.47
1216,35,42,2,12.0,2,106,186.13
1217,35,49,2,10.0,3,125,217.79
1218,35,56,2,10.0,1,117,269.33
1219,35,48,2,4.0,1,162,77.58
1220,35,35,2,1.0,1,178,362.36
1221,35,36,2,8.0,2,118,112.83
1222,35,98,3,5.0,1,155,89.1
1223,35,102,6,15.0,1,44,332.57
1224,36,71,2,14.0,2,134,273.46
1225,36,28,5,8.0,2,72,195.42
1226,36,55,6,4.0,1,84,268.55
1227,36,29,5,15.0,1,147,264.58
1228,36,54,1,8.0,3,188,263.63
1229,36,5,4,8.0,2,208,282.42
1230,36,106,1,4.0,2,22,57.07
1231,36,2,6,4.0,2,34,144.87
1232,36,31,6,1.0,1,123,276.57
1233,36,21,6,10.0,2,192,307.9
1234,36,59,4,14.0,2,181,149.07
1235,36,102,3,12.0,1,163,332.57
1236,36,81,1,12.0,1,86,45.14
1237,36,38,4,12.0,2,243,323.38
1238,36,74,2,2.0,2,159,345.9
1239,36,95,1,15.0,3,173,245.29
1240,36,7,1,8.0,1,159,255.0
1241,36,47,2,12.0,1,18,279.24
1242,36,100,2,6.0,2,62,320.96
1243,36,84,4,13.0,2,149,288.33
1244,36,90,2,13.0,3,58,85.65
1245,36,115,3,7.0,1,71,265.87
1246,36,48,3,9.0,1,135,77.58
1247,37,106,5,8.0,2,159,57.07
1248,37,87,6,15.0,1,17,267.42
1249,37,114,4,7.0,1,230,392.33
1250,37,10060,1,5.0,1,29,393.57
1251,37,64,2,9.0,2,244,254.43
1252,37,38,4,9.0,2,239,323.38
1253,37,45,4,11.0,1,6,193.58
1254,37,9,1,4.0,1,214,254.72
1255,37,83,3,6.0,4,168,19.67
1256,37,42,4,12.0,2,136,186.13
1257,37,57,4,3.0,2,230,184.4
1258,37,22,3,6.0,2,249,182.58
1259,37,109,1,5.0,1,117,378.53
1260,37,80,2,5.0,4,47,351.06
1261,37,108,6,11.0,4,204,167.48
1262,37,31,1,6.0,1,148,276.57
1263,37,34,3,9.0,1,182,4.86
1264,37,41,3,8.0,1,139,77.7
1265,37,69,3,1.0,4,104,334.17
1266,37,99,2,15.0,4,82,21.99
1267,37,95,5,6.0,1,166,245.29
1268,37,61,3,13.0,2,147,327.21
1269,37,103,5,15.0,2,114,105.16
1270,37,15,6,1.0,1,36,100.16
1271,37,15,3,,2,159,100.16
1272,37,58,3,1.0,2,156,86.84
1273,37,75,5,15.0,2,197,45.02
1274,37,3,1,8.0,1,174,184.85
1275,37,12,5,8.0,2,82,322.41
1276,37,66,1,6.0,2,102,134.76
1277,37,110,4,6.0,1,4,4.35
1278,37,45,3,14.0,1,144,193.58
1279,37,94,4,7.0,1,206,323.01
1280,37,21,6,7.0,1,187,307.9
1281,37,18,5,3.0,3,54,65.67
1282,37,112,5,2.0,1,239,89.33
1283,37,97,4,7.0,4,164,99.11
1284,37,54,2,12.0,3,146,263.63
1285,37,18,2,7.0,2,75,65.67
1286,38,6,3,5.0,2,127,342.42
1287,38,60,2,,2,1,393.57
1288,38,39,6,8.0,1,32,170.58
1289,38,115,3,8.0,2,233,265.87
1290,38,32,1,5.0,2,127,360.05
1291,38,9,5,10.0,5,124,254.72
1292,38,112,3,8.0,2,250,89.33
1293,38,16,3,10.0,2,5,359.33
1294,38,21,5,6.0,2,119,307.9
1295,38,18,3,5.0,3,93,65.67
1296,38,117,3,5.0,1,136,132.08
1297,38,10,5,11.0,2,47,153.02
1298,38,77,2,14.0,2,81,11.42
1299,38,88,3,12.0,2,177,52.66
1300,38,69,5,3.0,1,4,334.17
1301,38,37,3,7.0,1,88,374.33
1302,38,21,1,9.0,3,57,307.9
1303,38,102,5,14.0,2,244,332.57
1304,38,69,6,13.0,2,206,334.17
1305,38,59,1,3.0,1,237,149.07
1306,38,45,3,3.0,1,210,193.58
1307,38,77,5,6.0,1,45,11.42
1308,38,4,6,4.0,2,33,118.68
1309,38,19,6,3.0,3,54,153.88
1310,38,11,4,13.0,1,29,274.48
1311,38,100,4,1.0,1,51,320.96
1312,38,102,6,1.0,1,121,332.57
1313,39,86,1,13.0,1,32,266.03
1314,39,27,5,3.0,3,172,25.05
1315,39,12,2,5.0,1,243,322.41
1316,39,46,2,13.0,2,187,2.86
1317,39,65,5,14.0,2,149,38.73
1318,39,68,2,5.0,2,44,31.95
1319,39,69,1,2.0,3,237,334.17
1320,39,65,6,12.0,1,151,38.73
1321,39,87,1,6.0,1,98,267.42
1322,39,66,2,13.0,1,81,134.76
1323,39,15,5,13.0,1,93,100.16
1324,39,72,6,6.0,2,127,389.59
1325,39,37,4,5.0,1,176,374.33
1326,39,57,2,5.0,4,219,184.4
1327,39,110,1,13.0,1,122,4.35
1328,39,48,2,,4,173,77.58
1329,39,14,4,11.0,2,174,354.1
1330,39,19,4,10.0,1,27,153.88
1331,39,115,2,4.0,2,87,265.87
1332,39,109,4,14.0,1,109,378.53
1333,39,36,6,10.0,2,70,112.83
1334,39,103,6,6.0,2,122,105.16
1335,39,10055,4,9.0,2,72,268.55
1336,39,59,1,8.0,1,128,149.07
1337,39,10096,2,,1,189,231.12
1338,39,9,4,3.0,1,98,254.72
1339,39,42,2,10.0,2,25,186.13
1340,39,85,5,13.0,2,120,173.66
1341,39,85,4,5.0,1,139,173.66
1342,39,111,5,13.0,1,9,299.51
1343,39,113,1,6.0,5,219,268.21
1344,39,59,1,,1,143,149.07
1345,39,100,3,3.0,2,126,320.96
1346,39,40,6,13.0,1,29,162.24
1347,39,63,6,9.0,2,147,114.14
1348,39,72,2,7.0,2,68,389.59
1349,39,49,5,13.0,2,73,217.79
1350,39,4,5,14.0,1,94,118.68
1351,39,95,5,,1,229,245.29
1352,40,49,1,6.0,2,106,217.79
1353,40,85,2,11.0,1,80,173.66
1354,40,117,6,5.0,2,30,132.08
1355,40,3,5,8.0,1,169,184.85
1356,40,73,5,5.0,3,6,352.8
1357,40,76,1,7.0,2,147,327.0
1358,40,74,1,2.0,1,177,345.9
1359,40,44,4,13.0,2,171,370.69
1360,40,79,3,7.0,1,52,272.45
1361,40,109,1,9.0,2,55,378.53
1362,40,7,3,7.0,1,206,255.0
1363,40,96,1,10.0,1,25,231.12
1364,40,35,1,9.0,2,122,362.36
1365,40,45,1,5.0,1,130,193.58
1366,40,56,6,4.0,2,107,269.33
1367,40,80,5,13.0,1,141,351.06
1368,40,3,6,14.0,1,48,184.85
1369,40,28,6,12.0,2,241,195.42
1370,40,120,6,10.0,2,219,18.02
1371,40,56,5,1.0,2,134,269.33
1372,40,60,2,12.0,1,176,393.57
1373,40,109,4,14.0,2,213,378.53
1374,40,82,2,5.0,3,211,393.73
1375,40,21,3,4.0,1,104,307.9
1376,40,20,2,,1,205,344.59
1377,40,60,4,7.0,2,109,393.57
1378,40,5,2,3.0,2,8,282.42
1379,40,103,3,3.0,1,165,105.16
